,tableId,rowIndex,issue_pri,issue_sec
2573,bdcc3529-ea0e-4131-9c0c-120b892452c4,114,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2574,bdcc3529-ea0e-4131-9c0c-120b892452c4,115,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2575,bdcc3529-ea0e-4131-9c0c-120b892452c4,116,noxious weed high,several scentless chamomile tripleurospermum inodorum individuals were observed in the quarter section on either side of the watercourse wc on the row only selective weed control completed on october
2576,bdcc3529-ea0e-4131-9c0c-120b892452c4,117,plant growth moderate,limited plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2577,bdcc3529-ea0e-4131-9c0c-120b892452c4,118,watercourse loon creek wc subsidence slumping high,slope failure above the watercourse on the south bank north bank intact limited plant growth is observed on both banks of the watercourse silt fencing in one location is buried or blown out two main fails one at the crest up to m deep with most material sliding m down slope and one at the toe near the creek m deep no sediment was observed to be reaching the water what could be seen was above high water mark repairs to sediment fence and installation of diversion berms completed october to to reduce risk for further slope movement
2578,bdcc3529-ea0e-4131-9c0c-120b892452c4,119,plant growth moderate,limited plant growth throughout the quarter section especially on the ditch line native vegetation is establishing well plant growth consistent with year vegetation expectations
2579,bdcc3529-ea0e-4131-9c0c-120b892452c4,120,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2580,bdcc3529-ea0e-4131-9c0c-120b892452c4,121,access control n a,rollback is effective at controlling access
2581,bdcc3529-ea0e-4131-9c0c-120b892452c4,122,plant growth moderate,limited plant growth throughout the quarter section mainly on the ditch line native vegetation is establishing well plant growth consistent with year vegetation expectations
2582,bdcc3529-ea0e-4131-9c0c-120b892452c4,123,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2583,bdcc3529-ea0e-4131-9c0c-120b892452c4,124,plant growth moderate,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2584,bdcc3529-ea0e-4131-9c0c-120b892452c4,125,surface drainage moderate,intermittent ponding present ponding is not impacting land use and no mitigation is recommended
2585,bdcc3529-ea0e-4131-9c0c-120b892452c4,126,wetland plant growth moderate,shrubby fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2586,bdcc3529-ea0e-4131-9c0c-120b892452c4,127,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2587,bdcc3529-ea0e-4131-9c0c-120b892452c4,128,surface drainage moderate,intermittent ponding present ponding is not impacting land use and no mitigation is recommended
2588,bdcc3529-ea0e-4131-9c0c-120b892452c4,129,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2589,bdcc3529-ea0e-4131-9c0c-120b892452c4,130,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2590,bdcc3529-ea0e-4131-9c0c-120b892452c4,131,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2591,bdcc3529-ea0e-4131-9c0c-120b892452c4,132,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored limited plant growth plant growth consistent with year vegetation expectations
2592,bdcc3529-ea0e-4131-9c0c-120b892452c4,133,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2593,bdcc3529-ea0e-4131-9c0c-120b892452c4,134,wetland low,graminoid fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2594,bdcc3529-ea0e-4131-9c0c-120b892452c4,135,wetland low,graminoid fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations the wetland observed was flooded by a beaver dam
2595,bdcc3529-ea0e-4131-9c0c-120b892452c4,136,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2596,bdcc3529-ea0e-4131-9c0c-120b892452c4,137,noxious weed high,perennial sow thistle sonchus arvensis present on the row only selective weed control completed on september
2597,bdcc3529-ea0e-4131-9c0c-120b892452c4,138,plant growth moderate,limited plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2598,bdcc3529-ea0e-4131-9c0c-120b892452c4,139,grade inconsistency high,grade inconsistency approximately cm deep present at the mud mix pit area
2599,bdcc3529-ea0e-4131-9c0c-120b892452c4,140,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2600,bdcc3529-ea0e-4131-9c0c-120b892452c4,141,plant growth moderate,limited plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2601,bdcc3529-ea0e-4131-9c0c-120b892452c4,142,noxious weed high,creeping thistle cirsium arvense and scentless chamomile tripleurospermum inodorum were observed on the hdd pad only selective weed control completed on september no creeping thistle observed
2602,bdcc3529-ea0e-4131-9c0c-120b892452c4,143,plant growth high,limited desirable plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2603,bdcc3529-ea0e-4131-9c0c-120b892452c4,144,plant growth low,vegetation is establishing well in this quarter section
2604,bdcc3529-ea0e-4131-9c0c-120b892452c4,145,watercourse unnamed tributary to loon creek wc low,watercourse is undisturbed pipeline was directionally drilled and had no impact on vegetation or terrain
2605,bdcc3529-ea0e-4131-9c0c-120b892452c4,146,plant growth moderate,limited plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2606,bdcc3529-ea0e-4131-9c0c-120b892452c4,147,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2607,bdcc3529-ea0e-4131-9c0c-120b892452c4,148,access control n a,mounding is effectively limiting access
2608,bdcc3529-ea0e-4131-9c0c-120b892452c4,149,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2609,bdcc3529-ea0e-4131-9c0c-120b892452c4,150,access control n a,mounding is effectively limiting access
2610,bdcc3529-ea0e-4131-9c0c-120b892452c4,151,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing
2611,bdcc3529-ea0e-4131-9c0c-120b892452c4,152,wetland low,wooded observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing
2612,bdcc3529-ea0e-4131-9c0c-120b892452c4,153,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing
2613,bdcc3529-ea0e-4131-9c0c-120b892452c4,154,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2614,bdcc3529-ea0e-4131-9c0c-120b892452c4,155,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2615,bdcc3529-ea0e-4131-9c0c-120b892452c4,156,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2616,bdcc3529-ea0e-4131-9c0c-120b892452c4,157,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2617,bdcc3529-ea0e-4131-9c0c-120b892452c4,158,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2618,bdcc3529-ea0e-4131-9c0c-120b892452c4,159,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2619,bdcc3529-ea0e-4131-9c0c-120b892452c4,160,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2620,bdcc3529-ea0e-4131-9c0c-120b892452c4,161,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2621,bdcc3529-ea0e-4131-9c0c-120b892452c4,162,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2622,bdcc3529-ea0e-4131-9c0c-120b892452c4,163,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2623,bdcc3529-ea0e-4131-9c0c-120b892452c4,164,access control n a,mounding is effectively limiting access
2624,bdcc3529-ea0e-4131-9c0c-120b892452c4,165,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2625,bdcc3529-ea0e-4131-9c0c-120b892452c4,166,plant growth low,intermittent limited plant growth on the row throughout the quarter section native vegetation is establishing plant growth consistent with year vegetation expectations
2626,bdcc3529-ea0e-4131-9c0c-120b892452c4,167,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2627,bdcc3529-ea0e-4131-9c0c-120b892452c4,168,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2628,bdcc3529-ea0e-4131-9c0c-120b892452c4,169,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2629,bdcc3529-ea0e-4131-9c0c-120b892452c4,170,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2630,bdcc3529-ea0e-4131-9c0c-120b892452c4,171,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2631,bdcc3529-ea0e-4131-9c0c-120b892452c4,172,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2632,bdcc3529-ea0e-4131-9c0c-120b892452c4,173,access control n a,mounding is present but ineffective access control as access is possible from parallel disturbances
2633,bdcc3529-ea0e-4131-9c0c-120b892452c4,174,plant growth moderate,limited plant growth present within the temporary work space plant growth consistent with year vegetation expectations
2634,bdcc3529-ea0e-4131-9c0c-120b892452c4,175,access control n a,mounding is present but ineffective access control as access is possible from parallel disturbances
2635,bdcc3529-ea0e-4131-9c0c-120b892452c4,176,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2636,bdcc3529-ea0e-4131-9c0c-120b892452c4,177,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2637,bdcc3529-ea0e-4131-9c0c-120b892452c4,178,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2638,bdcc3529-ea0e-4131-9c0c-120b892452c4,179,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2639,bdcc3529-ea0e-4131-9c0c-120b892452c4,180,plant growth moderate,intermittent limited plant growth on the row in upland areas throughout the quarter section plant growth consistent with year vegetation expectations
2640,bdcc3529-ea0e-4131-9c0c-120b892452c4,181,wetland low,graminoid fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2641,bdcc3529-ea0e-4131-9c0c-120b892452c4,182,wetland low,graminoid fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2642,bdcc3529-ea0e-4131-9c0c-120b892452c4,183,wetland low,shallow open water observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored plant growth consistent with year vegetation expectations
2643,bdcc3529-ea0e-4131-9c0c-120b892452c4,184,wetland low,graminoid fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2644,bdcc3529-ea0e-4131-9c0c-120b892452c4,185,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2645,bdcc3529-ea0e-4131-9c0c-120b892452c4,186,plant growth low,limited plant growth on the ditch line of row throughout the quarter section plant growth consistent with year vegetation expectations
2646,bdcc3529-ea0e-4131-9c0c-120b892452c4,187,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2647,bdcc3529-ea0e-4131-9c0c-120b892452c4,188,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2648,bdcc3529-ea0e-4131-9c0c-120b892452c4,189,access control n a,mounding is present but ineffective access control as access is possible from parallel disturbances
2649,bdcc3529-ea0e-4131-9c0c-120b892452c4,190,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2650,bdcc3529-ea0e-4131-9c0c-120b892452c4,191,access control n a,mounding is effectively limiting access
2651,bdcc3529-ea0e-4131-9c0c-120b892452c4,192,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2652,bdcc3529-ea0e-4131-9c0c-120b892452c4,193,surface drainage high,ponding present due to improper cross drain location
2653,bdcc3529-ea0e-4131-9c0c-120b892452c4,194,noxious weed high,scentless chamomile tripleurospermum inodorum present on the row only selective weed control completed on september
2654,bdcc3529-ea0e-4131-9c0c-120b892452c4,195,plant growth moderate,limited desirable plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2655,bdcc3529-ea0e-4131-9c0c-120b892452c4,196,noxious weed high,scentless chamomile tripleurospermum inodorum was observed on both banks of unnamed tributary to the athabasca river wc on the row only selective weed control completed on september
2656,bdcc3529-ea0e-4131-9c0c-120b892452c4,197,watercourse unnamed tributary to the athabasca river wc low,good first year vegetation establishment present for this watercourse crossing revetment posts are in good condition no evidence of terrain instability observed sediment fencing was in moderate condition with some falling down sediment fencing will need to remain until plant growth is fully established
2657,bdcc3529-ea0e-4131-9c0c-120b892452c4,198,wetland low,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2658,bdcc3529-ea0e-4131-9c0c-120b892452c4,199,plant growth moderate,limited desirable plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2659,bdcc3529-ea0e-4131-9c0c-120b892452c4,200,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2660,bdcc3529-ea0e-4131-9c0c-120b892452c4,201,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored trace wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2661,bdcc3529-ea0e-4131-9c0c-120b892452c4,202,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2662,bdcc3529-ea0e-4131-9c0c-120b892452c4,203,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored trace wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2663,bdcc3529-ea0e-4131-9c0c-120b892452c4,204,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2664,bdcc3529-ea0e-4131-9c0c-120b892452c4,205,plant growth moderate,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2665,bdcc3529-ea0e-4131-9c0c-120b892452c4,206,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2666,bdcc3529-ea0e-4131-9c0c-120b892452c4,207,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2667,bdcc3529-ea0e-4131-9c0c-120b892452c4,208,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2668,bdcc3529-ea0e-4131-9c0c-120b892452c4,209,plant growth moderate,limited desirable plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2669,bdcc3529-ea0e-4131-9c0c-120b892452c4,210,noxious weed high,scentless chamomile tripleurospermum inodorum present on both banks of unnamed tributary to the livock river wc on the row only selective weed control completed on september
2670,bdcc3529-ea0e-4131-9c0c-120b892452c4,211,watercourse unnamed tributary to the livock river wc low,good first year vegetation establishment present for this watercourse crossing revetment posts are in good condition and stable no evidence of terrain instability observed
2671,bdcc3529-ea0e-4131-9c0c-120b892452c4,212,wetland plant growth moderate,shallow open water observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2672,bdcc3529-ea0e-4131-9c0c-120b892452c4,213,wetland plant growth moderate,wooded fen observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2673,bdcc3529-ea0e-4131-9c0c-120b892452c4,214,access control n a,rollback is effective at controlling access
2674,bdcc3529-ea0e-4131-9c0c-120b892452c4,215,noxious weed high,scentless chamomile tripleurospermum inodorum present on the row only selective weed control completed on september
2675,bdcc3529-ea0e-4131-9c0c-120b892452c4,216,plant growth low,intermittent limited plant growth present along the row in the quarter section on ditch line native vegetation is establishing well
2676,bdcc3529-ea0e-4131-9c0c-120b892452c4,217,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2677,bdcc3529-ea0e-4131-9c0c-120b892452c4,218,plant growth moderate,limited plant growth in upland areas trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2678,bdcc3529-ea0e-4131-9c0c-120b892452c4,219,noxious weed high,scentless chamomile tripleurospermum inodorum present throughout the quarter section and along the banks to unnamed tributary to the livock river wc selective weed control completed on september
2679,bdcc3529-ea0e-4131-9c0c-120b892452c4,220,access control n a,rollback is present but ineffective access control as access is possible from parallel disturbances
2680,bdcc3529-ea0e-4131-9c0c-120b892452c4,221,watercourse unnamed tributary to the livock river wc moderate,unnamed tributary to the livock river wc had moderate plant growth mid slope but intermittent limited plant growth on the upper slopes revetment posts are in good condition and stable no evidence of terrain instability was observed sediment fencing is present on the slopes and will need to remain until plant growth is better established
2681,bdcc3529-ea0e-4131-9c0c-120b892452c4,222,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2682,bdcc3529-ea0e-4131-9c0c-120b892452c4,223,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing
2683,bdcc3529-ea0e-4131-9c0c-120b892452c4,224,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2684,bdcc3529-ea0e-4131-9c0c-120b892452c4,225,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2685,bdcc3529-ea0e-4131-9c0c-120b892452c4,226,plant growth moderate,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2686,bdcc3529-ea0e-4131-9c0c-120b892452c4,227,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing limited plant growth plant growth consistent with year vegetation expectations
2687,bdcc3529-ea0e-4131-9c0c-120b892452c4,228,erosion moderate,erosion throughout the quarter section due to rutting on work side however has no impact on land use or risk to the environment
2688,bdcc3529-ea0e-4131-9c0c-120b892452c4,229,noxious weed high,scentless chamomile tripleurospermum inodorum and perennial sow thistle sonchus arvensis present throughout the quarter section on the row only selective weed control completed on september
2689,bdcc3529-ea0e-4131-9c0c-120b892452c4,230,plant growth moderate,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2690,bdcc3529-ea0e-4131-9c0c-120b892452c4,231,plant growth low,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2691,bdcc3529-ea0e-4131-9c0c-120b892452c4,232,noxious weed high,scentless chamomile tripleurospermum inodorum present on the row only throughout the quarter section selective weed control completed on september
2692,bdcc3529-ea0e-4131-9c0c-120b892452c4,233,wetland plant growth moderate,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing intermittent limited plant growth present on the work side of the row throughout the quarter section plant growth consistent with year vegetation expectations
2693,bdcc3529-ea0e-4131-9c0c-120b892452c4,234,plant growth moderate,limited desirable plant growth trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2694,bdcc3529-ea0e-4131-9c0c-120b892452c4,235,noxious weed high,scentless chamomile tripleurospermum inodorum present throughout the quarter section in very dense patches selective weed control completed on september
2695,bdcc3529-ea0e-4131-9c0c-120b892452c4,236,subsidence high,minor subsidence present at a pipeline crossing depths were approximately cm or less
2696,bdcc3529-ea0e-4131-9c0c-120b892452c4,237,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2697,bdcc3529-ea0e-4131-9c0c-120b892452c4,238,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2698,bdcc3529-ea0e-4131-9c0c-120b892452c4,239,noxious weed high,scentless chamomile tripleurospermum inodorum present on the row only throughout the quarter section selective weed control completed on september
2699,bdcc3529-ea0e-4131-9c0c-120b892452c4,240,plant growth moderate,intermittent limited plant growth on the row throughout the quarter section plant growth consistent with year vegetation expectations
2700,bdcc3529-ea0e-4131-9c0c-120b892452c4,241,erosion high,erosion present over the ditch at the crest of the slope at livock river wc approximately cm deep additional erosion present on the north bank erosion mid slope on the spoil side
2701,bdcc3529-ea0e-4131-9c0c-120b892452c4,242,watercourse livock river wc moderate,good first year vegetation establishment present for the majority of this watercourse crossing minor erosion present on both sides of the river seeded species were establishing well on the south slope of livock river wc intermittent plant growth present on the north slope sediment fencing is present on the slopes and require repairs as some were not functioning where erosion was observed
2702,bdcc3529-ea0e-4131-9c0c-120b892452c4,243,access control n a,rollback is effective at controlling access
2703,bdcc3529-ea0e-4131-9c0c-120b892452c4,244,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2704,bdcc3529-ea0e-4131-9c0c-120b892452c4,245,plant growth moderate,limited desirable plant growth in upland areas trace covers of establishing native vegetation bare patches are consistent with year vegetation establishment
2705,bdcc3529-ea0e-4131-9c0c-120b892452c4,246,noxious weed high,scentless chamomile tripleurospermum inodorum present on the row only throughout the quarter section selective weed control completed on september
2706,bdcc3529-ea0e-4131-9c0c-120b892452c4,247,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2707,bdcc3529-ea0e-4131-9c0c-120b892452c4,248,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2708,bdcc3529-ea0e-4131-9c0c-120b892452c4,249,wetland low,wooded swamp observed to be on an acceptable trajectory of reaching pre construction functional conditions pre construction contours restored appropriate wetland species are establishing plant growth consistent with year vegetation expectations
2709,bdcc3529-ea0e-4131-9c0c-120b892452c4,250,surface drainage erosion moderate,ponding present with erosion channels leading to larger ponding near the facility erosion channels cm deep
2710,bdcc3529-ea0e-4131-9c0c-120b892452c4,251,noxious weed high,scentless chamomile tripleurospermum inodorum present in the extra work space west of the facility selective weed control completed on september
2711,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,1,hydrovac holes,instability in fill materials
2712,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,2,hydrovac holes,instability in fill materials
2713,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,3,hydrovac holes,instability in fill materials
2714,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,4,poor contouring,instability in fill materials
2715,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,5,rill erosion,erosion
2716,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,6,,lowering of soil productivity through topsoil subsoil admixing
2717,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,7,,degradation of soil structure and soil productivity through compaction and rutting
2718,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,8,,loss of topsoil through wind erosion
2719,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,9,,trench subsidence
2720,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,10,poor vegetation,loss or alteration of native vegetation and vegetation important to wildlife
2721,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,11,poor vegetation,loss or alteration of native vegetation and vegetation important to wildlife
2722,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,12,poor vegetation,loss or alteration of native vegetation and vegetation important to wildlife
2723,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,13,undesirable species,weed
2724,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,14,undesirable species,weed
2725,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,15,undesirable species,weed
2726,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,16,weed,weed
2727,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,17,undesirable species,weed and undesirable species cont d
2728,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,18,,alteration of natural flow patterns
2729,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,19,,alteration of fish and fish habitat along the route
2730,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,20,,increased sedimentation
2731,c046f97b-e73f-48ff-8a9c-d43b761ed7f2,21,undesirable species,alteration of wetland habitat along the route
