tableId,rowIndex,rowCounter,status_bin,status_txt,status,unresolved_prob,resolved_prob,status_code,Id,predicted_prob,predicted_status_code,predicted_status_label
c04807de-2df1-4d26-9352-70d3cb6cb10b,21,1.0,,"June 25, 2018 - Vegetation in vicinity of previous Line-of-Sight barrier for Caribou habitat continues to establish well. Deciduous tree species (alder & poplar) growth exceeding 3m across ROW for 100m to the west and east of barrier. Trees are providing effective natural line of sight break in area.",Resolved,0.04260369,0.9573963,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,22,1.0,,"June 25, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.04545888,0.95454115,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,22,2.0,,"June 25, 2018  - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.68189216,0.31810787,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,22,3.0,,"June 25, 2018  - KP 3+570 to 3+770 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.98452514,0.015474918,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,22,4.0,,"June 25, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.84949255,0.15050750000000002,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,22,5.0,,"June 25, 2018   - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – KP 3+570 to 3+770 - Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.2816203,0.71837974,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,23,1.0,,"June 25, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.047368467000000004,0.9526315000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,23,2.0,,"June 25, 2018  - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.68506813,0.31493187,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,23,3.0,,"June 25, 2018  - KP 3+570 to 3+770 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.98277974,0.017220216,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,23,4.0,,"June 25, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8548191999999999,0.14518084,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,23,5.0,,"June 25, 2018   - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – KP 3+570 to 3+770 - Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.27484417,0.7251559,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,1.0,,"August 5, 2018 - Treed Bog on ROW from KP 3+460 to KP 3+550 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.009272395,0.99072766,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.7780299,0.22197011,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willow and broadleaf shrubs.",Unresolved,0.7444446,0.25555536,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,4.0,,"August 5, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.010119507,0.98988056,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrological conditions.",Unresolved,0.78505206,0.21494795,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with visible surface water present throughout.",Unresolved,0.85594004,0.1440599,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.840276,0.15972397,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,24,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.008996494,0.9910035,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,1.0,,"August 5, 2018 - Broad-leaf Treed Swamp on ROW from KP 3+740 to KP 3+870 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.007865401999999999,0.9921346,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,2.0,,"August 5, 2018  - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.78221196,0.21778801,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, aspen, willow and broadleaf shrubs.",Unresolved,0.75819826,0.24180184,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,4.0,,"August 5, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.011100334,0.9888995999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrological conditions.",Unresolved,0.7170116,0.28298843,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.7803109,0.21968907,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.8980431999999999,0.101956785,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,25,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.009837971,0.9901620000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,26,1.0,,"June 24, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.047831766,0.9521681999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,26,2.0,,"June 24, 2018    - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.70996493,0.290035,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,26,3.0,,"June 24, 2018  - Perennial sow thistle observed at KP 3+880 and 4+370. Recommend weed control.",Unresolved,0.98800164,0.011998368,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,26,4.0,,"June 24, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.87867296,0.12132701,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,26,5.0,,"June 24, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – Herbicide application conducted at KP 3+880 and 4+370 to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.22384584,0.7761541999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,27,1.0,,"June 24, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.040180743,0.95981926,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,27,2.0,,"June 24, 2018    - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.72389436,0.27610567,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,27,3.0,,"June 24, 2018  - Perennial sow thistle observed at KP 3+880 and 4+370. Recommend weed control.",Unresolved,0.9862055000000001,0.013794426,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,27,4.0,,"June 24, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8404594000000001,0.15954055,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,27,5.0,,"June 24, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – Herbicide application conducted at KP 3+880 and 4+370 to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.20857587,0.7914241,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,1.0,,"August 5, 2018 - Treed Bog on ROW from KP 4+440 to KP 4+550 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Wetland on ROW is inclusive of transition zone between upland aspen parkland to the north to low-lying black spruce-dominated bog wetland to the south.",Resolved,0.00689546,0.9931045000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,2.0,,"August 5, 2018  - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. o Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), sphagnum mosses, horsetails, alder, willow, alsike clover, yellow rattle, common yarrow, Labrador tea, bog cranberry and reindeer lichen. Black spruce and tamarack saplings emerging across width of ROW.",Resolved,0.07208966,0.9279103000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,3.0,,"August 5, 2018   - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.012323198999999998,0.98767686,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,4.0,,"August 5, 2018   - Substrate appears healthy throughout wetland through uniform vegetation cover. Organics and humification increase moving south across the ROW with peat increasing to depths greater than 30cm along the southern edge of the ROW.",Resolved,0.12416752,0.8758325000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,5.0,,"August 5, 2018   - Substrate within wetland exhibiting semi-saturated conditions increasing saturation to the south. Substrate exhibiting very high moisture retention capabilities.",Unresolved,0.6487661,0.35123384,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,6.0,,"August 5, 2018  - Wetland providing good habitat opportunities through good vegetation cover and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use identified throughout wetland.",Resolved,0.20850882,0.79149115,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,28,7.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Off ROW vegetation successfully encroaching across ROW; biodiversity maintained.",Resolved,0.042551514000000006,0.9574484000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,29,1.0,,"June 24, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.04535003,0.95465004,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,29,2.0,,"June 24, 2018  - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including.",Unresolved,0.7519716999999999,0.24802823,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,30,1.0,,"June 24, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.049545515,0.95045453,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,30,2.0,,"June 24, 2018  - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.66919786,0.3308021,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,30,3.0,,"June 24, 2018  - KP 4+580 to 5+310 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9869465000000001,0.013053539,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,30,4.0,,"June 24, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8610245999999999,0.13897544,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,30,5.0,,"June 24, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – KP 4+580 to 5+310 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.25842467,0.7415753,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,1.0,,"August 5, 2018 - Shrubby Swamp on ROW from KP 4+630 to KP 4+830 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.007521757,0.99247825,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.7520338000000001,0.24796617,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willow, horsetails, common cattail and broadleaf shrubs.",Unresolved,0.5537524,0.44624759999999997,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,4.0,,"August 5, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.012467046,0.98753303,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrological conditions.",Unresolved,0.76418847,0.23581149999999998,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.7422731,0.25772688,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.86615276,0.13384720000000003,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,31,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.0067535993,0.99324644,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,32,1.0,,"July 30, 2018 - Species not observed at the historically recorded pre-disturbance locations or at the reported transplant location. Changes to site moisture regime (likely resulting from changes to the pre-disturbance vegetation community) and litter accumulation from competing graminoid species are likely limiting to species re-establishment at this site. As this species has not been observed during three consecutive monitoring events, the mitigation strategy employed at this location is considered ineffective. Further monitoring of this location is not recommended.",Resolved,0.003228806,0.99677116,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,33,1.0,,"June 24, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.06093087,0.93906915,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,33,2.0,,"June 24, 2018  - Excellent establishment of various grasses, bluebell, milk vetch, large-leaf aven, clover, wild rose, raspberry and common yarrow. Good establishment of broadleaf trees throughout tract including alder, willow and aspen.",Unresolved,0.70839125,0.29160875,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,33,3.0,,"June 24, 2018  - KP 4+580 to 5+310 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9868074,0.013192606,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,33,4.0,,"June 24, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.81324834,0.1867517,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,33,5.0,,"June 24, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – KP 4+580 to 5+310 – Intermittent herbicide application conducted to control perennial sow thistle September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.22957137,0.77042866,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,1.0,,"August 5, 2018 - Shrubby Swamp on ROW from KP 4+930 to KP 5+190 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.0057568196,0.9942431999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.77702975,0.22297025,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willow, horsetails, common cattail and broadleaf shrubs.",Resolved,0.49798948,0.5020104999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,4.0,,"August 5, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.009211667,0.9907883,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrological conditions.",Unresolved,0.70697427,0.29302576,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.7826363000000001,0.21736373,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.8872771999999999,0.11272279,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,34,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.009190287,0.9908097,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,35,1.0,,"July 30, 2018 - Species not observed at the historically recorded pre-disturbance location. Changes to site moisture regime (likely resulting from changes to the pre-disturbance vegetation community) and litter accumulation from competing graminoid species are likely limiting to species re-establishment at this site. As this species has not been observed during three consecutive monitoring events, the mitigation strategy employed at this location is considered ineffective. Further monitoring of this location is not recommended.",Resolved,0.0020825346,0.9979174999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,36,1.0,,"Two individuals were observed at the reported transplant location (E 602678, N 6506700). Mitigation for this rare plant occurrence is considered to have been effective, and this site is considered resolved.",Resolved,0.0025067776,0.99749327,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,37,1.0,,N/A.,Resolved,0.04331024,0.9566898000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,1.0,,"August 5, 2018 - Broad-leaf Treed Swamp on ROW from KP 5+200 to KP 5+520 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.007994862,0.99200517,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,2.0,,"August 5, 2018  - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.74400353,0.25599647,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, aspen, willow and broadleaf shrubs.",Unresolved,0.7828786999999999,0.21712129,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,4.0,,"August 5, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.011241619,0.9887583000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrological conditions.",Unresolved,0.7443213000000001,0.25567868,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.7779284000000001,0.22207159,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.8908659999999999,0.10913396,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,38,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.008355615,0.9916443000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,39,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.049522712999999996,0.95047724,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,39,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.09191808,0.9080819,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,39,3.0,,"June 23, 2018  - KP 5+310 to 5+825 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9825925999999999,0.017407449,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,39,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8416246,0.15837535,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,39,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – KP 5+310 to 5+825 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.25723046,0.7427695,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,40,1.0,,N/A.,Resolved,0.034982238,0.96501774,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,41,1.0,,"July 30, 2018 - Species not observed at the historically recorded pre-disturbance location. Although construction mitigation appears effective with respect to re-establishing expected pre-disturbance contours at the site, changes to site moisture regime (likely resulting from changes to the pre-disturbance vegetation community) and litter accumulation from competing graminoid species are likely limiting to species re-establishment at this site. As this species has not been observed during three consecutive monitoring events, the mitigation strategy employed at this location is considered ineffective. Further monitoring of this location is not recommended.",Resolved,0.0024857225,0.99751425,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,42,1.0,,N/A.,Resolved,0.05025317,0.9497469000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,43,1.0,,"July 30, 2018 - Species not observed at the historically recorded pre-disturbance location. Changes to site moisture regime (likely resulting from changes to the pre-disturbance vegetation community) and litter accumulation from competing graminoid species are likely limiting to species re-establishment at this site. As this species has not been observed during three consecutive monitoring events, the mitigation strategy employed at this location is considered ineffective. Further monitoring of this location is not recommended.",Resolved,0.0023328098,0.9976671999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,44,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.035129756,0.9648703000000002,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,44,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.075129606,0.92487043,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,44,3.0,,"June 23, 2018  - KP 5+310 to 5+825 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.98642635,0.013573675,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,44,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.79277205,0.20722798,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,44,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – KP 5+310 to 5+825 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.22552888,0.7744711,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,45,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.044586435,0.95541364,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,45,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.11989856,0.8801015,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,45,3.0,,"June 23, 2018  - KP 5+310 to 5+825 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9850095999999999,0.014990354,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,45,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.87329817,0.1267018,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,45,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – KP 5+310 to 5+825 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – Intermittent herbicide application to control perennial sow thistle.",Resolved,0.32453367,0.67546636,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,1.0,,"August 5, 2018 - Treed Bog on ROW from KP 5+830 to KP 5+970 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.006749079,0.9932509,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. A short length of the elevated ditch roach exhibiting sparser (65-80%) cover as a result of the naturally high porosity of peat moss causing quick drainage of water. This is resulting in a slower establishment of hydrophytic vegetation growth on the roach; vegetation identified to be establishing across ditch roach and will continue to fill in over time; no issues.",Resolved,0.005714213,0.99428576,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, horsetails, broadleaf shrubs, sphagnum mosses, Labrador tea and black spruce.",Unresolved,0.5552264,0.4447736,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,4.0,,"August 5, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.012889513,0.9871105,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover. Peat accumulating throughout wetland.",Unresolved,0.57782966,0.42217034,,,,,
