tableId,rowIndex,rowCounter,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
f4db9fc5-3a73-499a-ab1e-ab643530ea99,28,11,"September 10, 2017  - Wetland exhibiting semi-saturated conditions; no standing water present in wetland.",[0.48089203 0.51910794],1,Resolved,0.48089203,0.51910794
f4db9fc5-3a73-499a-ab1e-ab643530ea99,28,12,"September 10, 2017  - Wetland providing good habitat opportunity through good vegetation cover.",[0.90538025 0.09461971],0,Unresolved,0.90538025,0.09461971
f4db9fc5-3a73-499a-ab1e-ab643530ea99,28,13,"September 10, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.0041001  0.99589986],1,Resolved,0.004100097,0.99589986
f4db9fc5-3a73-499a-ab1e-ab643530ea99,29,1,"August 1, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation - No subsidence or erosion issues were observed.",[0.00627979 0.9937202 ],1,Resolved,0.0062797894,0.9937202
f4db9fc5-3a73-499a-ab1e-ab643530ea99,29,2,"August 1, 2017   - KP 10+900 to 10+950 and 11+125 to 11+190 - Perennial sow thistle observed, recommend weed control.",[0.6682179 0.3317821],0,Unresolved,0.6682179,0.3317821
f4db9fc5-3a73-499a-ab1e-ab643530ea99,29,3,"August 1, 2017  - KP 11+050 and 11+100 – Straightened marker posts. Issue resolved.",[0.7466928  0.25330722],0,Unresolved,0.7466928,0.25330722
f4db9fc5-3a73-499a-ab1e-ab643530ea99,29,4,"August 23, 2017 - KP 10+900 to 10+950 and 11+125 to 11+190 – Intermittent herbicide application conducted to control perennial sow thistle and tansy. Issue resolved.",[0.43301535 0.5669846 ],1,Resolved,0.43301535,0.5669846
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,1,"August 1, 2017 - Vegetation cover on the ROW is 80 - 100% compared to off-ROW control. Good establishment of grasses, shrubs, and aquatic vegetation.",[0.22790736 0.7720927 ],1,Resolved,0.22790736,0.7720927
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,2,"August 1, 2017  - No subsidence or erosion issues were observed.",[0.03618333 0.96381664],1,Resolved,0.036183335,0.96381664
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,3,"August 1, 2017   - KP 11+490 - One scentless chamomile plant was picked and disposed of. Issue resolved.",[0.28603554 0.71396446],1,Resolved,0.28603554,0.71396446
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,4,"September 10, 2017 - Shrubby swamp on ROW from KP 11+350 to 11+550 appears to be at full, proper functionality.",[0.12254541 0.8774546 ],1,Resolved,0.122545406,0.8774546
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,5,"September 10, 2017   - Vegetation establishment throughout wetland is at 80-100% cover compared to off-ROW control. Excellent establishment of broadleaf shrubs and trees throughout wetland including willows and aspen. Hydrophytic vegetation emerging throughout wetland (arrowheads, cattails).",[0.14106002 0.85894   ],1,Resolved,0.14106002,0.85894
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,6,"September 10, 2017  - No noxious weeds were identified in wetland.",[0.46452543 0.53547454],1,Resolved,0.46452543,0.53547454
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,7,"September 10, 2017   - Trench crown present through wetland but has slightly settled due to high moisture content in substrate. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00611548 0.9938845 ],1,Resolved,0.0061154836,0.9938845
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,8,"September 10, 2017  - Substrate in wetland appears healthy through high moisture retention capabilities and uniform vegetation growth. Humification occurring throughout wetland through large amounts of decomposing vegetation litter.",[0.27174994 0.72825   ],1,Resolved,0.27174994,0.72825
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,9,"September 10, 2017  - Wetland exhibiting semi-saturated conditions; no standing water present in wetland.",[0.473124  0.5268759],1,Resolved,0.473124,0.5268759
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,10,"September 10, 2017  - Wetland providing good habitat opportunity through good vegetation cover.",[0.8982504  0.10174952],0,Unresolved,0.8982504,0.101749524
f4db9fc5-3a73-499a-ab1e-ab643530ea99,30,11,"September 10, 2017  - Wetland has achieved pre-construction contours. Off-ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00331887 0.99668115],1,Resolved,0.0033188718,0.99668115
fdb3d057-943a-4fab-99ac-1f4eed471512,1,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.45235676 0.5476432 ],1,Resolved,0.45235676,0.5476432
fdb3d057-943a-4fab-99ac-1f4eed471512,1,2,"Aug 18, 2017  - KP 0+100 to 0+600 – Scentless chamomile observed, recommend weed control.",[0.35085815 0.64914185],1,Resolved,0.35085815,0.64914185
fdb3d057-943a-4fab-99ac-1f4eed471512,1,3,"Aug 24, 2017 – KP 0+000 to 0+600 – Intermittent herbicide application conducted to control scentless chamomile. Issue resolve.",[0.98317844 0.01682153],0,Unresolved,0.98317844,0.016821533
fdb3d057-943a-4fab-99ac-1f4eed471512,2,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.45404452 0.5459555 ],1,Resolved,0.45404452,0.5459555
fdb3d057-943a-4fab-99ac-1f4eed471512,2,2,"Aug 18, 2017  - KP 0+100 to 0+600 – Scentless chamomile observed, recommend weed control.",[0.33390722 0.6660928 ],1,Resolved,0.33390722,0.6660928
fdb3d057-943a-4fab-99ac-1f4eed471512,2,3,"Aug 24, 2017 – KP 0+000 to 0+600 – Intermittent herbicide application conducted to control scentless chamomile. Issue resolve.",[0.98083717 0.01916278],0,Unresolved,0.98083717,0.019162778
fdb3d057-943a-4fab-99ac-1f4eed471512,3,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.43993026 0.56006974],1,Resolved,0.43993026,0.56006974
fdb3d057-943a-4fab-99ac-1f4eed471512,3,2,"Aug 18, 2017  - KP 1+000 - Scentless chamomile and perennial sow thistle observed, recommend weed control.",[0.55900884 0.44099116],0,Unresolved,0.55900884,0.44099116
fdb3d057-943a-4fab-99ac-1f4eed471512,3,3,"Aug 18, 2017  - No erosion or subsidence issues.",[0.33727366 0.66272634],1,Resolved,0.33727366,0.66272634
fdb3d057-943a-4fab-99ac-1f4eed471512,3,4,"Aug 24, 2017 – KP 0+640 to 1+420 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 0+610 to 0+810 appears to be at full functionality.",[0.13172275 0.86827725],1,Resolved,0.13172275,0.86827725
fdb3d057-943a-4fab-99ac-1f4eed471512,3,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, arrowhead).",[0.10652564 0.8934744 ],1,Resolved,0.10652564,0.8934744
fdb3d057-943a-4fab-99ac-1f4eed471512,3,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.5676208  0.43237916],0,Unresolved,0.5676208,0.43237916
fdb3d057-943a-4fab-99ac-1f4eed471512,3,7,"Aug 24, 2017   - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00636262 0.99363744],1,Resolved,0.006362615,0.99363744
fdb3d057-943a-4fab-99ac-1f4eed471512,3,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.21982934 0.7801707 ],1,Resolved,0.21982934,0.7801707
fdb3d057-943a-4fab-99ac-1f4eed471512,3,9,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.8305165  0.16948345],0,Unresolved,0.8305165,0.16948345
fdb3d057-943a-4fab-99ac-1f4eed471512,3,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.92396694 0.07603303],0,Unresolved,0.92396694,0.076033026
fdb3d057-943a-4fab-99ac-1f4eed471512,3,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00492133 0.9950787 ],1,Resolved,0.0049213343,0.9950787
fdb3d057-943a-4fab-99ac-1f4eed471512,4,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.50824714 0.49175283],0,Unresolved,0.50824714,0.49175283
fdb3d057-943a-4fab-99ac-1f4eed471512,4,2,"Aug 18, 2017  - KP 1+000 - Scentless chamomile and perennial sow thistle observed, recommend weed control.",[0.5450453  0.45495465],0,Unresolved,0.5450453,0.45495465
fdb3d057-943a-4fab-99ac-1f4eed471512,4,3,"Aug 18, 2017  - No erosion or subsidence issues.",[0.36755708 0.63244295],1,Resolved,0.36755708,0.63244295
fdb3d057-943a-4fab-99ac-1f4eed471512,4,4,"Aug 24, 2017 – KP 0+640 to 1+420 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 0+610 to 0+810 appears to be at full functionality.",[0.11149709 0.8885029 ],1,Resolved,0.11149709,0.8885029
fdb3d057-943a-4fab-99ac-1f4eed471512,4,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, arrowhead).",[0.0789488 0.9210512],1,Resolved,0.0789488,0.9210512
fdb3d057-943a-4fab-99ac-1f4eed471512,4,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.55224603 0.44775394],0,Unresolved,0.55224603,0.44775394
fdb3d057-943a-4fab-99ac-1f4eed471512,4,7,"Aug 24, 2017   - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00990873 0.9900913 ],1,Resolved,0.009908727,0.9900913
fdb3d057-943a-4fab-99ac-1f4eed471512,4,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.18996148 0.8100385 ],1,Resolved,0.18996148,0.8100385
fdb3d057-943a-4fab-99ac-1f4eed471512,4,9,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.84930056 0.15069947],0,Unresolved,0.84930056,0.15069947
fdb3d057-943a-4fab-99ac-1f4eed471512,4,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.9497673  0.05023267],0,Unresolved,0.9497673,0.050232675
fdb3d057-943a-4fab-99ac-1f4eed471512,4,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00553029 0.99446976],1,Resolved,0.0055302875,0.99446976
fdb3d057-943a-4fab-99ac-1f4eed471512,5,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.4421467  0.55785334],1,Resolved,0.4421467,0.55785334
fdb3d057-943a-4fab-99ac-1f4eed471512,5,2,"Aug 18, 2017  - KP 1+000 - Scentless chamomile and perennial sow thistle observed, recommend weed control.",[0.5884587  0.41154125],0,Unresolved,0.5884587,0.41154125
fdb3d057-943a-4fab-99ac-1f4eed471512,5,3,"Aug 18, 2017  - No erosion or subsidence issues.",[0.3265252 0.6734748],1,Resolved,0.3265252,0.6734748
fdb3d057-943a-4fab-99ac-1f4eed471512,5,4,"Aug 24, 2017 – KP 0+640 to 1+420 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 0+610 to 0+810 appears to be at full functionality.",[0.10591248 0.8940875 ],1,Resolved,0.10591248,0.8940875
fdb3d057-943a-4fab-99ac-1f4eed471512,5,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, arrowhead).",[0.10095472 0.8990452 ],1,Resolved,0.10095472,0.8990452
fdb3d057-943a-4fab-99ac-1f4eed471512,5,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.55111104 0.44888896],0,Unresolved,0.55111104,0.44888896
fdb3d057-943a-4fab-99ac-1f4eed471512,5,7,"Aug 24, 2017   - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00918864 0.99081135],1,Resolved,0.00918864,0.99081135
fdb3d057-943a-4fab-99ac-1f4eed471512,5,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.16145639 0.83854365],1,Resolved,0.16145639,0.83854365
fdb3d057-943a-4fab-99ac-1f4eed471512,5,9,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.853196   0.14680396],0,Unresolved,0.853196,0.14680396
fdb3d057-943a-4fab-99ac-1f4eed471512,5,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.94613    0.05386999],0,Unresolved,0.94613,0.053869992
fdb3d057-943a-4fab-99ac-1f4eed471512,5,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00581347 0.9941865 ],1,Resolved,0.005813469,0.9941865
fdb3d057-943a-4fab-99ac-1f4eed471512,6,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved.",[0.48225194 0.517748  ],1,Resolved,0.48225194,0.517748
fdb3d057-943a-4fab-99ac-1f4eed471512,6,2,"Aug 18, 2017  - KP 1+000 - Scentless chamomile and perennial sow thistle observed, recommend weed control.",[0.558588 0.441412],0,Unresolved,0.558588,0.441412
fdb3d057-943a-4fab-99ac-1f4eed471512,6,3,"Aug 18, 2017  - No erosion or subsidence issues.",[0.3388786 0.6611215],1,Resolved,0.3388786,0.6611215
fdb3d057-943a-4fab-99ac-1f4eed471512,6,4,"Aug 24, 2017 – KP 0+640 to 1+420 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 0+610 to 0+810 appears to be at full functionality.",[0.11141718 0.8885829 ],1,Resolved,0.11141718,0.8885829
fdb3d057-943a-4fab-99ac-1f4eed471512,6,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, arrowhead).",[0.07962821 0.9203718 ],1,Resolved,0.07962821,0.9203718
fdb3d057-943a-4fab-99ac-1f4eed471512,6,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.54032314 0.45967695],0,Unresolved,0.54032314,0.45967695
fdb3d057-943a-4fab-99ac-1f4eed471512,6,7,"Aug 24, 2017   - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00753576 0.9924642 ],1,Resolved,0.007535758,0.9924642
fdb3d057-943a-4fab-99ac-1f4eed471512,6,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.19006449 0.8099355 ],1,Resolved,0.19006449,0.8099355
fdb3d057-943a-4fab-99ac-1f4eed471512,6,9,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.8848125  0.11518747],0,Unresolved,0.8848125,0.115187466
fdb3d057-943a-4fab-99ac-1f4eed471512,6,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.9427211  0.05727889],0,Unresolved,0.9427211,0.057278886
fdb3d057-943a-4fab-99ac-1f4eed471512,6,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00647298 0.99352705],1,Resolved,0.006472977,0.99352705
fdb3d057-943a-4fab-99ac-1f4eed471512,7,1,"June 29, 2017 – Scentless chamomile (KP 2+420) and perennial sow thistle intermittently observed, recommend weed control.",[0.2741088  0.72589123],1,Resolved,0.2741088,0.72589123
fdb3d057-943a-4fab-99ac-1f4eed471512,7,2,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited/low vegetation cover issues noted in 2015 and 2016 resolved - No erosion or subsidence issues Aug 24, 2017 – KP 1+460 to 2+250 – Intermittent herbicide application conducted to control perennial sow thistle and scentless chamomile. Issue resolved.",[0.14070262 0.8592974 ],1,Resolved,0.14070262,0.8592974
fdb3d057-943a-4fab-99ac-1f4eed471512,8,1,"Sept 16, 2017 - Pond on ROW from KP 1+760 to 1+820 appears to be at full functionality. Open water pond is due to beaver activity to the south.",[0.05203852 0.9479615 ],1,Resolved,0.052038524,0.9479615
fdb3d057-943a-4fab-99ac-1f4eed471512,8,2,- Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Riparian vegetation establishing well including willows and herbaceous graminoids. Submergent vegetation (milfoil) emerging in standing water areas.,[0.05474973 0.9452502 ],1,Resolved,0.05474973,0.9452502
fdb3d057-943a-4fab-99ac-1f4eed471512,8,3,- No noxious weeds were identified in wetland.,[0.00540084 0.9945991 ],1,Resolved,0.0054008393,0.9945991
fdb3d057-943a-4fab-99ac-1f4eed471512,8,4,"- Trench crown present through wetland, with the exception of channel crossing, with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00185279 0.99814725],1,Resolved,0.0018527933,0.99814725
fdb3d057-943a-4fab-99ac-1f4eed471512,8,5,- Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities.,[0.03325503 0.966745  ],1,Resolved,0.033255033,0.966745
fdb3d057-943a-4fab-99ac-1f4eed471512,8,6,- Substrate exhibiting fully saturated conditions. Depth of water reaching 50cm on ROW.,[0.13863927 0.8613607 ],1,Resolved,0.13863927,0.8613607
fdb3d057-943a-4fab-99ac-1f4eed471512,8,7,"- Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags. Beaver observed in lodge to the south.",[0.06573988 0.9342602 ],1,Resolved,0.065739885,0.9342602
fdb3d057-943a-4fab-99ac-1f4eed471512,8,8,"- Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",[0.00144776 0.99855226],1,Resolved,0.0014477605,0.99855226
fdb3d057-943a-4fab-99ac-1f4eed471512,9,1,"Sept 16, 2017 - Pond on ROW from KP 1+760 to 1+820 appears to be at full functionality. Open water pond is due to beaver activity to the south.",[0.05160086 0.9483992 ],1,Resolved,0.05160086,0.9483992
fdb3d057-943a-4fab-99ac-1f4eed471512,9,2,- Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Riparian vegetation establishing well including willows and herbaceous graminoids. Submergent vegetation (milfoil) emerging in standing water areas.,[0.05004788 0.94995207],1,Resolved,0.050047882,0.94995207
fdb3d057-943a-4fab-99ac-1f4eed471512,9,3,- No noxious weeds were identified in wetland.,[0.00510498 0.99489504],1,Resolved,0.0051049776,0.99489504
fdb3d057-943a-4fab-99ac-1f4eed471512,9,4,"- Trench crown present through wetland, with the exception of channel crossing, with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00224775 0.99775225],1,Resolved,0.00224775,0.99775225
fdb3d057-943a-4fab-99ac-1f4eed471512,9,5,- Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities.,[0.03581505 0.964185  ],1,Resolved,0.035815045,0.964185
fdb3d057-943a-4fab-99ac-1f4eed471512,9,6,- Substrate exhibiting fully saturated conditions. Depth of water reaching 50cm on ROW.,[0.160765 0.839235],1,Resolved,0.160765,0.839235
fdb3d057-943a-4fab-99ac-1f4eed471512,9,7,"- Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags. Beaver observed in lodge to the south.",[0.05654442 0.9434556 ],1,Resolved,0.056544416,0.9434556
fdb3d057-943a-4fab-99ac-1f4eed471512,9,8,"- Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",[0.00140781 0.9985922 ],1,Resolved,0.0014078092,0.9985922
fdb3d057-943a-4fab-99ac-1f4eed471512,10,1,No issues noted.,[9.7765459e-04 9.9902236e-01],1,Resolved,0.0009776546,0.99902236
fdb3d057-943a-4fab-99ac-1f4eed471512,11,1,"Sept 16, 2017 - Non-woody Fen on ROW from KP 1+840 to 1+940 appears to be at full functionality. Wetland on ROW has been designated on upslope area with down sloping terrain to the north and south resulting in dry conditions on ROW and wet conditions in low lying areas downslope.",[0.02071805 0.979282  ],1,Resolved,0.02071805,0.979282
fdb3d057-943a-4fab-99ac-1f4eed471512,11,2,- Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of graminoids and broadleaf shrubs. No hydrophytic vegetation able to emerge on ROW.,[0.00806919 0.9919308 ],1,Resolved,0.008069194,0.9919308
fdb3d057-943a-4fab-99ac-1f4eed471512,11,3,- No noxious weeds were identified in wetland.,[0.00629651 0.9937034 ],1,Resolved,0.0062965085,0.9937034
fdb3d057-943a-4fab-99ac-1f4eed471512,11,4,- Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.,[0.0023312 0.9976688],1,Resolved,0.002331202,0.9976688
fdb3d057-943a-4fab-99ac-1f4eed471512,11,5,- Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland due to sloping terrain.,[0.02524734 0.9747526 ],1,Resolved,0.025247341,0.9747526
fdb3d057-943a-4fab-99ac-1f4eed471512,11,6,- Substrate exhibiting dry sandy conditions on ROW.,[0.05071199 0.94928795],1,Resolved,0.05071199,0.94928795
fdb3d057-943a-4fab-99ac-1f4eed471512,11,7,- Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.,[0.22161992 0.77838004],1,Resolved,0.22161992,0.77838004
fdb3d057-943a-4fab-99ac-1f4eed471512,11,8,"- Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",[0.00142703 0.99857295],1,Resolved,0.0014270288,0.99857295
fdb3d057-943a-4fab-99ac-1f4eed471512,12,1,"June 29, 2017 - Oxeye daisy (KP 2+900), scentless chamomile (KP 2+400) and perennial sow thistle (intermittently) observed, recommend weed control.",[0.32750857 0.67249143],1,Resolved,0.32750857,0.67249143
fdb3d057-943a-4fab-99ac-1f4eed471512,12,2,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW.",[0.78338146 0.21661852],0,Unresolved,0.78338146,0.21661852
fdb3d057-943a-4fab-99ac-1f4eed471512,12,3,"Aug 18, 2017  - No erosion or subsidence issues Aug 24, 2017 – KP 2+300 to 3+050 – intermittent herbicide application conducted to control perennial sow thistle, oxeye daisy, and scentless chamomile.",[0.24208163 0.75791836],1,Resolved,0.24208163,0.75791836
fdb3d057-943a-4fab-99ac-1f4eed471512,12,4,"- No erosion or subsidence issues Aug 24, 2017 – KP 2+300 to 3+050 – intermittent herbicide application conducted to control perennial sow thistle, oxeye daisy, and scentless chamomile. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 2+390 to 2+590 appears to be at full functionality. Terrain on ROW is undulating resulting in varying levels of saturation resulting in diverse vegetation compositions.",[0.02560204 0.974398  ],1,Resolved,0.025602043,0.974398
fdb3d057-943a-4fab-99ac-1f4eed471512,12,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses in low areas with higher densities of broadleaf shrubs on upslope drier areas.",[0.08793899 0.912061  ],1,Resolved,0.08793899,0.912061
fdb3d057-943a-4fab-99ac-1f4eed471512,12,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.5378664 0.4621336],0,Unresolved,0.5378664,0.4621336
fdb3d057-943a-4fab-99ac-1f4eed471512,12,7,"Aug 24, 2017  - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00888976 0.9911102 ],1,Resolved,0.008889761,0.9911102
fdb3d057-943a-4fab-99ac-1f4eed471512,12,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities, with lesser moisture in upslope areas. Humification occurring throughout wetland through decomposing vegetation litter.",[0.1921374  0.80786264],1,Resolved,0.1921374,0.80786264
fdb3d057-943a-4fab-99ac-1f4eed471512,12,9,"Aug 24, 2017  - Substrate exhibiting semi to fully saturated conditions with intermittent areas of surface water emergence.",[0.8620649  0.13793507],0,Unresolved,0.8620649,0.13793507
fdb3d057-943a-4fab-99ac-1f4eed471512,12,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.94361234 0.05638762],0,Unresolved,0.94361234,0.05638762
fdb3d057-943a-4fab-99ac-1f4eed471512,12,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00413532 0.9958646 ],1,Resolved,0.004135316,0.9958646
fdb3d057-943a-4fab-99ac-1f4eed471512,13,1,.,[0.01990943 0.98009056],1,Resolved,0.019909428,0.98009056
fdb3d057-943a-4fab-99ac-1f4eed471512,14,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW.",[0.7984374  0.20156255],0,Unresolved,0.7984374,0.20156255
fdb3d057-943a-4fab-99ac-1f4eed471512,14,2,"Aug 18, 2017  - No erosion or subsidence issues - Intermittent perennial sow thistle observed throughout the tract, recommend weed control.",[0.16504407 0.834956  ],1,Resolved,0.16504407,0.834956
fdb3d057-943a-4fab-99ac-1f4eed471512,14,3,"Aug 24, 2017 – Intermittent herbicide application conducted to control perennial sow thistle (KP 3+500 to 3+600) and scentless chamomile (KP 3+100). Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 3+110 to 3+610 appears to be at full functionality.",[0.14306007 0.8569399 ],1,Resolved,0.14306007,0.8569399
fdb3d057-943a-4fab-99ac-1f4eed471512,14,4,"Aug 24, 2017   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, rush, arrowhead).",[0.09326731 0.90673274],1,Resolved,0.09326731,0.90673274
fdb3d057-943a-4fab-99ac-1f4eed471512,14,5,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.5229966 0.4770034],0,Unresolved,0.5229966,0.4770034
fdb3d057-943a-4fab-99ac-1f4eed471512,14,6,"Aug 24, 2017   - Trench crown present through wetland but has slightly settled from influence from saturation. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00496297 0.995037  ],1,Resolved,0.004962973,0.995037
