tableId,rowIndex,landUse_nrcan_description_Barren land,landUse_nrcan_description_Cropland,landUse_nrcan_description_Mixed Forest,landUse_nrcan_description_Sub-polar taiga needleleaf forest,landUse_nrcan_description_Temperate or sub-polar broadleaf deciduous forest,landUse_nrcan_description_Temperate or sub-polar grassland,landUse_nrcan_description_Temperate or sub-polar needleleaf forest,landUse_nrcan_description_Temperate or sub-polar shrubland,landUse_nrcan_description_Urban and Built-up,landUse_nrcan_description_Water,landUse_nrcan_description_Wetland
a67f9b06-b02e-4dff-9a79-4a421d5a04be,7,0,1,0,0,0,0,0,0,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,8,0,1,0,0,0,0,0,0,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,9,0,1,0,0,0,0,0,0,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,10,0,1,0,0,0,0,0,1,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,11,0,1,0,0,1,0,0,0,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,12,0,1,0,0,1,0,0,0,0,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,13,0,1,0,0,0,0,0,0,1,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,14,0,1,0,0,0,0,0,0,1,0,0
a67f9b06-b02e-4dff-9a79-4a421d5a04be,15,0,1,0,0,0,0,0,0,1,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,1,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,2,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,3,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,4,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,5,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,6,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,7,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,8,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,9,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,10,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,11,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,12,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,13,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,14,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,15,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,16,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,17,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,18,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,19,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,20,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,21,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,22,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,23,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,24,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,25,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,26,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,27,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,28,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,29,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,30,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,31,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,32,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,33,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,34,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,35,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,36,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,37,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,38,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,39,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,40,0,0,0,0,0,0,0,0,0,0,0
a7d32500-cb44-41ae-8c61-fbf7ce97a052,41,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,1,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,2,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,3,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,4,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,5,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,6,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,7,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,8,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,9,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,10,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,11,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,12,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,13,0,0,0,0,0,0,0,0,0,0,0
ad52f5b8-0026-4f51-af0f-ea3684bf1f31,14,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,1,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,2,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,3,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,4,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,5,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,6,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,7,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,8,0,0,0,0,0,0,0,0,0,0,0
ad9eb3bb-7de4-441a-bc27-ff368e586016,9,0,0,0,0,0,0,0,0,0,0,0
b3e3f316-2aa8-4b36-81dc-2eb693e3f79f,1,0,0,0,0,0,0,0,0,0,0,0
b3e3f316-2aa8-4b36-81dc-2eb693e3f79f,2,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,1,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,2,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,3,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,4,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,5,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,6,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,7,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,8,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,9,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,10,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,11,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,12,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,13,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,14,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,15,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,16,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,17,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,18,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,19,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,20,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,21,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,22,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,23,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,24,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,25,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,26,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,27,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,28,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,29,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,30,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,31,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,32,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,33,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,34,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,35,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,36,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,37,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,38,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,39,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,40,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,41,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,42,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,43,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,44,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,45,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,46,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,47,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,48,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,49,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,50,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,51,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,52,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,53,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,54,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,55,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,56,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,57,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,58,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,59,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,60,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,61,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,62,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,63,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,64,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,65,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,66,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,67,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,68,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,69,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,70,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,71,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,72,0,0,0,0,0,0,0,0,0,0,0
b9f6475f-1e14-43e7-883f-c82e64867688,73,0,0,0,0,0,0,0,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,1,0,0,0,0,0,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,2,0,0,0,0,0,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,3,0,0,0,0,0,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,4,0,0,0,0,0,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,5,0,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,6,0,0,0,0,0,0,1,0,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,7,0,0,0,0,0,0,1,0,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,8,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,9,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,10,0,0,1,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,11,0,0,1,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,12,0,0,1,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,13,0,0,1,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,14,0,0,1,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,15,0,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,16,0,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,17,0,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,18,0,0,1,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,19,0,0,1,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,20,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,21,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,22,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,23,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,24,1,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,25,1,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,26,1,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,27,1,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,28,1,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,29,0,0,1,0,1,1,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,30,0,0,1,0,1,1,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,31,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,32,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,33,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,34,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,35,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,36,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,37,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,38,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,39,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,40,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,41,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,42,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,43,0,0,1,0,1,0,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,44,0,0,1,0,1,1,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,45,0,0,1,0,1,1,0,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,46,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,47,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,48,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,49,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,50,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,51,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,52,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,53,0,0,0,0,1,0,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,54,0,0,1,0,1,1,1,1,0,1,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,55,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,56,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,57,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,58,1,0,0,0,0,1,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,59,1,0,0,0,0,1,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,60,1,0,0,0,0,1,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,61,1,0,0,0,0,1,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,62,1,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,63,1,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,64,1,0,0,0,0,0,1,0,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,65,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,66,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,67,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,68,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,69,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,70,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,71,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,72,0,0,0,0,0,0,1,0,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,73,0,0,0,0,0,0,1,0,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,74,0,0,0,0,0,0,1,0,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,75,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,76,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,77,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,78,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,79,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,80,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,81,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,82,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,83,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,84,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,85,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,86,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,87,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,88,0,0,0,0,0,0,1,1,0,0,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,89,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,90,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,91,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,92,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,93,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,94,1,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,95,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,96,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,97,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,98,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,99,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,100,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,101,0,0,0,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,102,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,103,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,104,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,105,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,106,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,107,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,108,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,109,0,0,0,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,110,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,111,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,112,0,0,0,0,0,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,113,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,114,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,115,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,116,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,117,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,118,0,0,1,0,1,1,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,119,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,120,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,121,0,0,1,0,1,0,1,1,0,0,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,122,0,0,1,0,1,0,1,1,0,0,0
