,tableId,rowIndex,rowCounter,issue_parsed,word2vec_vec
14809,f2ebd484-4ec2-4481-907d-17334ca4657f,80,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, poplar, shrubs and spruce.",wetlands
14810,f2ebd484-4ec2-4481-907d-17334ca4657f,80,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14811,f2ebd484-4ec2-4481-907d-17334ca4657f,80,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14812,f2ebd484-4ec2-4481-907d-17334ca4657f,80,4,- Substrate appears stable through moderate-high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14813,f2ebd484-4ec2-4481-907d-17334ca4657f,80,4,- Substrate appears stable through moderate-high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14814,f2ebd484-4ec2-4481-907d-17334ca4657f,80,5,- Wetland exhibiting wetter conditions progressing to the north.,wetlands
14815,f2ebd484-4ec2-4481-907d-17334ca4657f,80,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14816,f2ebd484-4ec2-4481-907d-17334ca4657f,80,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14817,f2ebd484-4ec2-4481-907d-17334ca4657f,80,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14818,f2ebd484-4ec2-4481-907d-17334ca4657f,80,7,- No subsidence or erosion was observed in wetland.,physical
14819,f2ebd484-4ec2-4481-907d-17334ca4657f,80,7,- No subsidence or erosion was observed in wetland.,wetlands
14820,f2ebd484-4ec2-4481-907d-17334ca4657f,80,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,vegetation
14821,f2ebd484-4ec2-4481-907d-17334ca4657f,80,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,physical
14822,f2ebd484-4ec2-4481-907d-17334ca4657f,80,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,wetlands
14823,f2ebd484-4ec2-4481-907d-17334ca4657f,81,1,"July 18, 2017 - Shrubby fen on ROW from KP 25+230 to 25+300 appears to be at full functionality. Fen exists on the ROW as the southern edge of a meandering low-lying wetland to the north.",wetlands
14824,f2ebd484-4ec2-4481-907d-17334ca4657f,81,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Roach exhibiting higher density of shrubs due to slight elevation.,vegetation
14825,f2ebd484-4ec2-4481-907d-17334ca4657f,81,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Roach exhibiting higher density of shrubs due to slight elevation.,wetlands
14826,f2ebd484-4ec2-4481-907d-17334ca4657f,81,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14827,f2ebd484-4ec2-4481-907d-17334ca4657f,81,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14828,f2ebd484-4ec2-4481-907d-17334ca4657f,81,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14829,f2ebd484-4ec2-4481-907d-17334ca4657f,81,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14830,f2ebd484-4ec2-4481-907d-17334ca4657f,81,5,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,water
14831,f2ebd484-4ec2-4481-907d-17334ca4657f,81,5,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,wetlands
14832,f2ebd484-4ec2-4481-907d-17334ca4657f,81,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14833,f2ebd484-4ec2-4481-907d-17334ca4657f,81,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14834,f2ebd484-4ec2-4481-907d-17334ca4657f,81,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14835,f2ebd484-4ec2-4481-907d-17334ca4657f,81,7,- No subsidence or erosion was observed in wetland.,physical
14836,f2ebd484-4ec2-4481-907d-17334ca4657f,81,7,- No subsidence or erosion was observed in wetland.,wetlands
14837,f2ebd484-4ec2-4481-907d-17334ca4657f,81,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,vegetation
14838,f2ebd484-4ec2-4481-907d-17334ca4657f,81,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,physical
14839,f2ebd484-4ec2-4481-907d-17334ca4657f,81,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,wetlands
14840,f2ebd484-4ec2-4481-907d-17334ca4657f,82,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, birdsfoot trefoil, and broadleaf shrubs.",vegetation
14841,f2ebd484-4ec2-4481-907d-17334ca4657f,82,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, birdsfoot trefoil, and broadleaf shrubs.",species
14842,f2ebd484-4ec2-4481-907d-17334ca4657f,82,2,"- Cattails, reed grass, and sedges are establishing in low areas.",
14843,f2ebd484-4ec2-4481-907d-17334ca4657f,82,3,- Trench crown present and stable. Cross drains functioning well no ponding on tract.,water
14844,f2ebd484-4ec2-4481-907d-17334ca4657f,82,3,- Trench crown present and stable. Cross drains functioning well no ponding on tract.,physical
14845,f2ebd484-4ec2-4481-907d-17334ca4657f,82,3,- Trench crown present and stable. Cross drains functioning well no ponding on tract.,wetlands
14846,f2ebd484-4ec2-4481-907d-17334ca4657f,82,4,"- KP 25+575 and 25+830 – Perennial sow thistle observed, recommend weed control.",vegetation
14847,f2ebd484-4ec2-4481-907d-17334ca4657f,82,5,"July 26, 2017 – KP 25+575 and 25+830 – Herbicide application conducted to control perennial sow thistle. Issue resolved.",vegetation
14848,f2ebd484-4ec2-4481-907d-17334ca4657f,82,6,"September 29, 2017 – KP 25+840 and 25+960 – Herbicide application conducted to control Canada thistle. Issue resolved.",vegetation
14849,f2ebd484-4ec2-4481-907d-17334ca4657f,82,7,"September 29, 2017  - Effective control of noxious weeds observed on remaining portions of ROW.",vegetation
14850,f2ebd484-4ec2-4481-907d-17334ca4657f,83,1,"July 18, 2017 - Shrubby fen on ROW from KP 26+190 to 26+270 appears to be at full functionality.",wetlands
14851,f2ebd484-4ec2-4481-907d-17334ca4657f,83,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,vegetation
14852,f2ebd484-4ec2-4481-907d-17334ca4657f,83,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14853,f2ebd484-4ec2-4481-907d-17334ca4657f,83,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14854,f2ebd484-4ec2-4481-907d-17334ca4657f,83,3,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14855,f2ebd484-4ec2-4481-907d-17334ca4657f,83,3,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14856,f2ebd484-4ec2-4481-907d-17334ca4657f,83,4,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,water
14857,f2ebd484-4ec2-4481-907d-17334ca4657f,83,4,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,wetlands
14858,f2ebd484-4ec2-4481-907d-17334ca4657f,83,5,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14859,f2ebd484-4ec2-4481-907d-17334ca4657f,83,5,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14860,f2ebd484-4ec2-4481-907d-17334ca4657f,83,5,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14861,f2ebd484-4ec2-4481-907d-17334ca4657f,83,6,- No subsidence or erosion was observed in wetland.,physical
14862,f2ebd484-4ec2-4481-907d-17334ca4657f,83,6,- No subsidence or erosion was observed in wetland.,wetlands
14863,f2ebd484-4ec2-4481-907d-17334ca4657f,83,7,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,physical
14864,f2ebd484-4ec2-4481-907d-17334ca4657f,83,7,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,wetlands
14865,f2ebd484-4ec2-4481-907d-17334ca4657f,84,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs.",vegetation
14866,f2ebd484-4ec2-4481-907d-17334ca4657f,84,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs.",species
14867,f2ebd484-4ec2-4481-907d-17334ca4657f,84,2,- Trench crown present and stable.,physical
14868,f2ebd484-4ec2-4481-907d-17334ca4657f,84,3,- No erosion or subsidence on tract.,physical
14869,f2ebd484-4ec2-4481-907d-17334ca4657f,84,4,- No noxious weeds identified on tract. Shrubby Fen - Shrubby Fen on ROW from KP 26+360 to 26+660 appears to be at full functionality.,vegetation
14870,f2ebd484-4ec2-4481-907d-17334ca4657f,84,4,- No noxious weeds identified on tract. Shrubby Fen - Shrubby Fen on ROW from KP 26+360 to 26+660 appears to be at full functionality.,wetlands
14871,f2ebd484-4ec2-4481-907d-17334ca4657f,84,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",vegetation
14872,f2ebd484-4ec2-4481-907d-17334ca4657f,84,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",wetlands
14873,f2ebd484-4ec2-4481-907d-17334ca4657f,84,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14874,f2ebd484-4ec2-4481-907d-17334ca4657f,84,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14875,f2ebd484-4ec2-4481-907d-17334ca4657f,84,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14876,f2ebd484-4ec2-4481-907d-17334ca4657f,84,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14877,f2ebd484-4ec2-4481-907d-17334ca4657f,84,8,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,water
14878,f2ebd484-4ec2-4481-907d-17334ca4657f,84,8,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,wetlands
14879,f2ebd484-4ec2-4481-907d-17334ca4657f,84,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14880,f2ebd484-4ec2-4481-907d-17334ca4657f,84,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14881,f2ebd484-4ec2-4481-907d-17334ca4657f,84,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14882,f2ebd484-4ec2-4481-907d-17334ca4657f,84,10,- No subsidence or erosion was observed in wetland.,physical
14883,f2ebd484-4ec2-4481-907d-17334ca4657f,84,10,- No subsidence or erosion was observed in wetland.,wetlands
14884,f2ebd484-4ec2-4481-907d-17334ca4657f,84,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,physical
14885,f2ebd484-4ec2-4481-907d-17334ca4657f,84,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,wetlands
14886,f2ebd484-4ec2-4481-907d-17334ca4657f,84,12,"September 29, 2017 - No noxious weeds were observed.",vegetation
14887,f2ebd484-4ec2-4481-907d-17334ca4657f,85,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs.",vegetation
14888,f2ebd484-4ec2-4481-907d-17334ca4657f,85,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs.",species
14889,f2ebd484-4ec2-4481-907d-17334ca4657f,85,2,"- Volunteer pine trees establishing on tract, from off ROW.",
14890,f2ebd484-4ec2-4481-907d-17334ca4657f,85,3,- No erosion or subsidence on tract.,physical
14891,f2ebd484-4ec2-4481-907d-17334ca4657f,85,4,- No noxious weeds identified on tract.,vegetation
14892,f2ebd484-4ec2-4481-907d-17334ca4657f,85,5,- Cross drains functioning well no ponding and tract and well vegetated. Shrubby Fen - Shrubby Fen on ROW from KP 27+300 to 27+690 appears to be at full functionality.,water
14893,f2ebd484-4ec2-4481-907d-17334ca4657f,85,5,- Cross drains functioning well no ponding and tract and well vegetated. Shrubby Fen - Shrubby Fen on ROW from KP 27+300 to 27+690 appears to be at full functionality.,physical
14894,f2ebd484-4ec2-4481-907d-17334ca4657f,85,5,- Cross drains functioning well no ponding and tract and well vegetated. Shrubby Fen - Shrubby Fen on ROW from KP 27+300 to 27+690 appears to be at full functionality.,wetlands
14895,f2ebd484-4ec2-4481-907d-17334ca4657f,85,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, willows and sphagnum mosses. Higher density of shrubs on ditch line as a result of slightly elevated roach.",vegetation
14896,f2ebd484-4ec2-4481-907d-17334ca4657f,85,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, willows and sphagnum mosses. Higher density of shrubs on ditch line as a result of slightly elevated roach.",wetlands
14897,f2ebd484-4ec2-4481-907d-17334ca4657f,85,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14898,f2ebd484-4ec2-4481-907d-17334ca4657f,85,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14899,f2ebd484-4ec2-4481-907d-17334ca4657f,85,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in fen exceeding 40cm; mottling occurring.,soil
14900,f2ebd484-4ec2-4481-907d-17334ca4657f,85,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in fen exceeding 40cm; mottling occurring.,vegetation
14901,f2ebd484-4ec2-4481-907d-17334ca4657f,85,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in fen exceeding 40cm; mottling occurring.,wetlands
14902,f2ebd484-4ec2-4481-907d-17334ca4657f,85,9,- Wetland exhibiting semi-saturated conditions due to water table existing slightly below substrate surface.,water
14903,f2ebd484-4ec2-4481-907d-17334ca4657f,85,9,- Wetland exhibiting semi-saturated conditions due to water table existing slightly below substrate surface.,wetlands
14904,f2ebd484-4ec2-4481-907d-17334ca4657f,85,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14905,f2ebd484-4ec2-4481-907d-17334ca4657f,85,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14906,f2ebd484-4ec2-4481-907d-17334ca4657f,85,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14907,f2ebd484-4ec2-4481-907d-17334ca4657f,85,11,- No subsidence or erosion was observed in wetland.,physical
14908,f2ebd484-4ec2-4481-907d-17334ca4657f,85,11,- No subsidence or erosion was observed in wetland.,wetlands
14909,f2ebd484-4ec2-4481-907d-17334ca4657f,85,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,physical
14910,f2ebd484-4ec2-4481-907d-17334ca4657f,85,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,wetlands
14911,f2ebd484-4ec2-4481-907d-17334ca4657f,85,13,"September 29, 2017 – KP 27+915 – Herbicide application conducted to control Canada thistle. Issue resolved.",vegetation
14912,f2ebd484-4ec2-4481-907d-17334ca4657f,86,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.",vegetation
14913,f2ebd484-4ec2-4481-907d-17334ca4657f,86,2,"- Conifer species (spruce, pine) emerging within the tract – both planted and volunteer.",vegetation
14914,f2ebd484-4ec2-4481-907d-17334ca4657f,86,3,"- KP 28+240 – Canada thistle observed, recommend weed control.",vegetation
14915,f2ebd484-4ec2-4481-907d-17334ca4657f,86,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,water
14916,f2ebd484-4ec2-4481-907d-17334ca4657f,86,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,fish
14917,f2ebd484-4ec2-4481-907d-17334ca4657f,86,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,physical
14918,f2ebd484-4ec2-4481-907d-17334ca4657f,86,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,wetlands
14919,f2ebd484-4ec2-4481-907d-17334ca4657f,86,5,"- Pipeline marker post stabilized at KP 28+150, issue resolved.",
14920,f2ebd484-4ec2-4481-907d-17334ca4657f,86,6,"July 26, 2017 – KP 28+240 – Herbicide application conducted to control Canada thistle. Issue resolved.",vegetation
14921,f2ebd484-4ec2-4481-907d-17334ca4657f,86,7,"September 29, 2017 – KP 28+050 and 28+240 - Herbicide application conducted to control Canada thistle. Issue resolved.",vegetation
14922,f2ebd484-4ec2-4481-907d-17334ca4657f,87,1,"July 18, 2017 - Open water pond on ROW from KP 28+260 to 28+350 appears to be at full functionality. Ponded area is present on north edge of ROW, existing as an ox bow from Werniuk Creek.",water
14923,f2ebd484-4ec2-4481-907d-17334ca4657f,87,1,"July 18, 2017 - Open water pond on ROW from KP 28+260 to 28+350 appears to be at full functionality. Ponded area is present on north edge of ROW, existing as an ox bow from Werniuk Creek.",physical
14924,f2ebd484-4ec2-4481-907d-17334ca4657f,87,1,"July 18, 2017 - Open water pond on ROW from KP 28+260 to 28+350 appears to be at full functionality. Ponded area is present on north edge of ROW, existing as an ox bow from Werniuk Creek.",wetlands
14925,f2ebd484-4ec2-4481-907d-17334ca4657f,87,2,"- Vegetation establishment around perimeter of pond is 80-100% comparable to off ROW control. Good establishment of graminoid, broadleaf and willow species. Submergent and Emergent vegetation establishing within ponded water.",vegetation
14926,f2ebd484-4ec2-4481-907d-17334ca4657f,87,2,"- Vegetation establishment around perimeter of pond is 80-100% comparable to off ROW control. Good establishment of graminoid, broadleaf and willow species. Submergent and Emergent vegetation establishing within ponded water.",water
14927,f2ebd484-4ec2-4481-907d-17334ca4657f,87,2,"- Vegetation establishment around perimeter of pond is 80-100% comparable to off ROW control. Good establishment of graminoid, broadleaf and willow species. Submergent and Emergent vegetation establishing within ponded water.",physical
14928,f2ebd484-4ec2-4481-907d-17334ca4657f,87,3,- No noxious weeds were observed in wetland.,vegetation
14929,f2ebd484-4ec2-4481-907d-17334ca4657f,87,3,- No noxious weeds were observed in wetland.,wetlands
14930,f2ebd484-4ec2-4481-907d-17334ca4657f,87,4,- Trench crown present through upland area of wetland with ponding present to the south. Hydrology has been maintained in wetland.,physical
14931,f2ebd484-4ec2-4481-907d-17334ca4657f,87,4,- Trench crown present through upland area of wetland with ponding present to the south. Hydrology has been maintained in wetland.,wetlands
14932,f2ebd484-4ec2-4481-907d-17334ca4657f,87,5,- Substrate appears healthy through uniform growth of vegetation and high organic content.,vegetation
14933,f2ebd484-4ec2-4481-907d-17334ca4657f,87,5,- Substrate appears healthy through uniform growth of vegetation and high organic content.,wetlands
14934,f2ebd484-4ec2-4481-907d-17334ca4657f,87,6,- Ponded areas exhibiting depths greater than 1m. Water quality maintained.,soil
14935,f2ebd484-4ec2-4481-907d-17334ca4657f,87,6,- Ponded areas exhibiting depths greater than 1m. Water quality maintained.,water
14936,f2ebd484-4ec2-4481-907d-17334ca4657f,87,6,- Ponded areas exhibiting depths greater than 1m. Water quality maintained.,physical
14937,f2ebd484-4ec2-4481-907d-17334ca4657f,87,7,- Wetland exhibiting high habitat potential via standing water and microsite habitat opportunity.,water
14938,f2ebd484-4ec2-4481-907d-17334ca4657f,87,7,- Wetland exhibiting high habitat potential via standing water and microsite habitat opportunity.,wetlands
14939,f2ebd484-4ec2-4481-907d-17334ca4657f,87,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation diversity maintained on ROW. No net loss of wetland function was observed.,vegetation
14940,f2ebd484-4ec2-4481-907d-17334ca4657f,87,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation diversity maintained on ROW. No net loss of wetland function was observed.,physical
14941,f2ebd484-4ec2-4481-907d-17334ca4657f,87,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation diversity maintained on ROW. No net loss of wetland function was observed.,wetlands
14942,f2ebd484-4ec2-4481-907d-17334ca4657f,88,1,"July 18, 2017 - Diversion berms and slopes on east and west side of WC2 (28+510) are very well vegetated, stable and showing no signs of erosion. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",vegetation
14943,f2ebd484-4ec2-4481-907d-17334ca4657f,88,1,"July 18, 2017 - Diversion berms and slopes on east and west side of WC2 (28+510) are very well vegetated, stable and showing no signs of erosion. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",physical
14944,f2ebd484-4ec2-4481-907d-17334ca4657f,88,1,"July 18, 2017 - Diversion berms and slopes on east and west side of WC2 (28+510) are very well vegetated, stable and showing no signs of erosion. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",wetlands
14945,f2ebd484-4ec2-4481-907d-17334ca4657f,88,2,"July 18, 2017    - Werniuk Creek (WC2, 28+510) is stable, well vegetated with 80-100% cover. Poplar spruce and willows are emerging on both banks with coir wraps in good condition. High flow level today. Bed appears stable with good cobble distribution.",vegetation
14946,f2ebd484-4ec2-4481-907d-17334ca4657f,88,2,"July 18, 2017    - Werniuk Creek (WC2, 28+510) is stable, well vegetated with 80-100% cover. Poplar spruce and willows are emerging on both banks with coir wraps in good condition. High flow level today. Bed appears stable with good cobble distribution.",water
14947,f2ebd484-4ec2-4481-907d-17334ca4657f,88,2,"July 18, 2017    - Werniuk Creek (WC2, 28+510) is stable, well vegetated with 80-100% cover. Poplar spruce and willows are emerging on both banks with coir wraps in good condition. High flow level today. Bed appears stable with good cobble distribution.",wetlands
14948,f2ebd484-4ec2-4481-907d-17334ca4657f,89,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.",vegetation
14949,f2ebd484-4ec2-4481-907d-17334ca4657f,89,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens.",vegetation
14950,f2ebd484-4ec2-4481-907d-17334ca4657f,89,3,- No noxious weeds were identified in tract.,vegetation
14951,f2ebd484-4ec2-4481-907d-17334ca4657f,89,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,water
14952,f2ebd484-4ec2-4481-907d-17334ca4657f,89,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,fish
14953,f2ebd484-4ec2-4481-907d-17334ca4657f,89,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,physical
14954,f2ebd484-4ec2-4481-907d-17334ca4657f,89,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,wetlands
14955,f2ebd484-4ec2-4481-907d-17334ca4657f,89,5,- No erosion or subsidence identified within tract. Shrubby Fen - Shrubby Fen on ROW from KP 28+800 to 28+840 appears to be at full functionality.,physical
14956,f2ebd484-4ec2-4481-907d-17334ca4657f,89,5,- No erosion or subsidence identified within tract. Shrubby Fen - Shrubby Fen on ROW from KP 28+800 to 28+840 appears to be at full functionality.,wetlands
14957,f2ebd484-4ec2-4481-907d-17334ca4657f,89,6,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows.,vegetation
14958,f2ebd484-4ec2-4481-907d-17334ca4657f,89,6,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows.,wetlands
14959,f2ebd484-4ec2-4481-907d-17334ca4657f,89,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14960,f2ebd484-4ec2-4481-907d-17334ca4657f,89,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14961,f2ebd484-4ec2-4481-907d-17334ca4657f,89,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14962,f2ebd484-4ec2-4481-907d-17334ca4657f,89,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14963,f2ebd484-4ec2-4481-907d-17334ca4657f,89,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,water
14964,f2ebd484-4ec2-4481-907d-17334ca4657f,89,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,wetlands
14965,f2ebd484-4ec2-4481-907d-17334ca4657f,89,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14966,f2ebd484-4ec2-4481-907d-17334ca4657f,89,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14967,f2ebd484-4ec2-4481-907d-17334ca4657f,89,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14968,f2ebd484-4ec2-4481-907d-17334ca4657f,89,11,- No subsidence or erosion was observed in wetland.,physical
14969,f2ebd484-4ec2-4481-907d-17334ca4657f,89,11,- No subsidence or erosion was observed in wetland.,wetlands
14970,f2ebd484-4ec2-4481-907d-17334ca4657f,89,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,vegetation
14971,f2ebd484-4ec2-4481-907d-17334ca4657f,89,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,physical
14972,f2ebd484-4ec2-4481-907d-17334ca4657f,89,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,wetlands
